STATE_ABBR,COUNTY,TOTAL_POPULATION,POP_ONE_RACE,WHITE,BLACK,AMARICAN_INDIAN,ASIAN,HAWAIIAN,OTHER
NY,Tompkins County,105740,97041,78657,4597,353,10532,47,2855
NY,Ulster County,181851,165933,141728,11063,829,3860,63,8390
NY,Warren County,65737,62131,59911,799,170,753,1,497
NY,Washington County,61302,58103,55162,1715,174,326,23,703
NY,Wayne County,91283,85470,80476,2562,263,487,15,1667
NY,Westchester County,1004457,894667,533150,141094,7466,65707,339,146911
NY,Wyoming County,40531,38961,36046,1999,98,218,6,594
NY,Yates County,24774,23827,23264,161,49,93,10,250
IN,Adams County,35809,34632,33670,183,105,137,4,533
IN,Allen County,385410,358197,277055,44481,1671,18304,154,16532
IN,Bartholomew County,82208,77198,65763,1826,305,5390,49,3865
IN,Benton County,8719,8362,7954,51,27,13,9,308
IN,Blackford County,12112,11600,11380,59,39,24,0,98
IN,Boone County,70812,66719,61825,1441,164,2401,19,869
IN,Brown County,15475,14848,14565,64,38,68,5,108
IN,Carroll County,20306,19599,18985,155,60,48,0,351
IN,Cass County,37870,35122,30122,604,426,577,8,3385
IN,Clark County,121093,112488,97115,9390,549,1340,134,3960
IN,Clay County,26466,25523,25043,138,56,93,6,187
IN,Clinton County,33190,30576,26867,201,162,73,15,3258
IN,Crawford County,10526,10159,10030,30,35,23,1,40
IN,Daviess County,33381,32047,30340,638,69,133,8,859
IN,Dearborn County,50679,48512,47563,307,84,211,11,336
IN,Decatur County,26472,25502,24961,91,44,160,8,238
IN,DeKalb County,43265,41579,40666,190,95,228,39,361
IN,Delaware County,111903,105918,94312,8249,272,1400,58,1627
IN,Dubois County,43637,41929,38864,202,148,249,5,2461
IN,Elkhart County,207047,188594,151468,11372,1413,2274,78,21989
IN,Fayette County,23398,22599,22089,281,34,59,2,134
IN,Floyd County,80484,75600,68660,4341,270,991,21,1317
IN,Fountain County,16479,15815,15463,64,40,43,12,193
IN,Franklin County,22785,22079,21830,31,36,91,2,89
IN,Fulton County,20480,19513,18848,148,88,78,0,351
IN,Gibson County,33011,31652,30378,639,72,214,18,331
IN,Grant County,66674,62206,55610,4689,219,527,27,1134
IN,Greene County,30803,29658,29226,54,85,108,4,181
IN,Hamilton County,347467,324903,278968,14993,671,23595,140,6536
IN,Hancock County,79840,75860,71721,2393,169,746,44,787
IN,Harrison County,39654,37926,36967,190,116,189,18,446
IN,Hendricks County,174788,164023,141092,13521,429,5693,78,3210
IN,Henry County,48914,47287,45401,1071,84,198,8,525
IN,Howard County,83658,78484,69540,6516,257,1030,24,1117
IN,Huntington County,36662,35158,34213,223,181,169,7,365
IN,Jackson County,46428,43109,38701,501,462,471,12,2962
IN,Jasper County,32918,30937,29690,144,92,91,17,903
IN,Jay County,20478,19795,19145,55,33,68,12,482
IN,Jefferson County,33147,31866,30340,524,97,299,10,596
IN,Jennings County,27613,26590,25880,178,73,51,6,402
IN,Johnson County,161765,152992,138621,3915,396,7448,80,2532
IN,Knox County,36282,34901,33366,714,75,283,13,450
IN,Kosciusko County,80240,75687,69590,707,275,1353,24,3738
IN,LaGrange County,40446,39216,38277,93,68,80,3,695
IN,Lake County,498700,448543,275069,124073,3050,7553,148,38650
IN,LaPorte County,112417,104827,88106,12090,431,754,25,3421
IN,Lawrence County,45011,43347,42528,204,155,208,11,241
IN,Madison County,130129,123063,108594,10225,407,655,43,3139
IN,Marion County,977203,902943,513036,268694,5200,40062,463,75488
IN,Marshall County,46095,43329,40306,223,187,280,7,2326
IN,Martin County,9812,9471,9365,20,21,36,6,23
IN,Miami County,35962,34305,31502,1805,310,131,5,552
IN,Monroe County,139718,130513,114435,5144,347,8376,46,2165
IN,Montgomery County,37936,36137,34268,346,140,244,13,1126
IN,Morgan County,71780,68722,67398,347,217,288,14,458
IN,Newton County,13830,12945,12322,43,30,38,6,506
IN,Noble County,47457,44561,41352,233,205,226,8,2537
IN,Ohio County,5940,5728,5654,16,4,31,0,23
IN,Orange County,19867,19088,18630,207,49,60,11,131
IN,Owen County,21321,20269,19962,84,52,62,0,109
IN,Parke County,16156,15781,15406,198,57,30,0,90
IN,Perry County,19170,18582,17915,397,44,103,3,120
IN,Pike County,12250,11870,11716,39,41,15,0,59
IN,Porter County,173215,158484,143005,7588,526,2238,63,5064
IN,Posey County,25222,24282,23775,211,45,107,3,141
IN,Pulaski County,12514,11885,11603,73,37,44,3,125
IN,Putnam County,36726,35329,33332,1030,83,355,17,512
IN,Randolph County,24502,23513,22601,126,71,67,0,648
IN,Ripley County,28995,27910,27332,82,65,188,2,241
IN,Rush County,16752,16241,15952,96,22,58,3,110
IN,St. Joseph County,272912,251205,194810,36123,1300,6643,163,12166
IN,Scott County,24384,23459,23039,92,28,88,17,195
IN,Shelby County,45055,43217,40877,569,133,353,3,1282
IN,Spencer County,19810,19111,18557,131,61,73,1,288
IN,Starke County,23371,22209,21768,87,72,40,4,238
IN,Steuben County,34435,33068,31842,234,105,187,2,698
IN,Sullivan County,20817,20097,18960,878,51,39,9,160
IN,Switzerland County,9737,9406,9298,16,31,24,0,37
IN,Tippecanoe County,186251,169696,135611,11252,725,13657,48,8403
IN,Tipton County,15359,14817,14509,46,21,50,2,189
IN,Union County,7087,6908,6789,21,24,33,8,33
IN,Vanderburgh County,180136,169258,145199,17668,438,2438,684,2831
IN,Vermillion County,15439,14949,14753,37,31,46,11,71
IN,Vigo County,106153,100518,89410,7177,361,2013,27,1530
IN,Wabash County,30976,29794,28937,160,149,161,9,378
IN,Warren County,8440,8187,8064,8,8,26,1,80
IN,Warrick County,63898,61113,57756,1057,111,1644,14,531
IN,Washington County,28182,27235,26791,117,75,96,10,146
IN,Wayne County,66553,62748,57392,3076,203,717,17,1343
IN,Wells County,28180,27067,26322,225,71,130,5,314
IN,White County,24688,23260,21657,126,109,98,6,1264
IN,Whitley County,34191,32852,32126,162,99,173,3,289
DC,District of Columbia,689545,633468,273194,285810,3193,33545,432,37294
FL,Alachua County,278468,250960,170245,52156,849,18076,112,9522
FL,Baker County,28259,27154,22565,3847,122,157,14,449
FL,Bay County,175216,159888,131304,17856,1033,4138,208,5349
FL,Bradford County,28303,27135,20929,5478,77,142,17,492
FL,Brevard County,606612,545794,448180,58692,2293,15913,544,20172
FL,Broward County,1944375,1559585,776174,531910,7442,75922,901,167236
FL,Calhoun County,13648,12802,10741,1682,111,46,0,222
FL,Charlotte County,186847,173903,157543,9268,517,2627,72,3876
FL,Citrus County,153843,144110,134596,4122,568,2449,54,2321
FL,Clay County,218245,197040,154895,26624,943,6804,385,7389
FL,Collier County,375752,320816,257007,23349,2050,5571,92,32747
FL,Columbia County,69698,65032,50735,11593,273,882,41,1508
FL,DeSoto County,33976,30020,21320,4270,177,192,8,4053
FL,Dixie County,16759,15971,14057,1571,61,64,4,214
FL,Duval County,995567,906087,514782,292337,3712,49467,1079,44710
FL,Escambia County,321905,296278,206982,68978,2355,10039,437,7487
FL,Flagler County,115378,104994,87661,10935,385,2512,65,3436
FL,Franklin County,12451,11811,10002,1422,46,30,2,309
FL,Gadsden County,43826,41584,14936,23435,201,148,13,2851
FL,Gilchrist County,17864,16704,15170,801,73,64,6,590
FL,Glades County,12126,10802,8241,1469,201,35,1,855
FL,Gulf County,14192,13475,11399,1703,76,57,4,236
FL,Hamilton County,14004,13315,8028,4477,58,43,0,709
FL,Hardee County,25327,20961,14821,2179,189,172,8,3592
FL,Hendry County,39619,31834,18446,4357,648,350,14,8019
FL,Hernando County,194515,174448,152496,10263,826,2669,107,8087
FL,Highlands County,101235,90284,71549,9891,503,1644,58,6639
FL,Hillsborough County,1459762,1213730,767348,237434,7229,71080,1149,129490
FL,Holmes County,19653,18766,17063,1237,128,90,13,235
FL,Indian River County,159788,145720,122541,13367,531,2390,68,6823
FL,Jackson County,47319,45054,31381,12150,225,294,18,986
FL,Jefferson County,14510,13922,8905,4621,42,34,4,316
FL,Lafayette County,8226,7870,6363,1045,24,10,6,422
FL,Lake County,383956,342554,269452,39544,1625,8566,346,23021
FL,Lee County,760822,663644,530637,58916,3828,13090,312,56861
FL,Leon County,292198,270566,163927,88862,838,10590,174,6175
FL,Levy County,42915,39758,34111,3690,232,293,17,1415
FL,Liberty County,7974,7645,5926,1357,63,18,2,279
FL,Madison County,17968,17167,10425,6310,59,46,0,327
FL,Manatee County,399710,358329,289188,32121,1642,8555,275,26548
FL,Marion County,375908,338609,268563,44411,1527,6072,171,17865
FL,Martin County,158431,144862,124465,7582,1223,2291,60,9241
FL,Miami-Dade County,2701767,1570186,796893,400002,9107,44124,641,319419
FL,Monroe County,82874,70397,60153,4807,345,1170,64,3858
FL,Nassau County,90352,84611,77047,5035,300,890,61,1278
FL,Okaloosa County,211668,188035,151861,19660,1206,6802,489,8017
FL,Okeechobee County,39644,35512,27333,3405,404,335,14,4021
FL,Orange County,1429908,1164813,629789,277027,6328,78348,1417,171904
FL,Osceola County,388656,291049,157720,40775,2253,11803,338,78160
FL,Palm Beach County,1492191,1283933,855682,262422,9598,44140,685,111406
FL,Pasco County,561891,496812,417086,34004,2205,16775,391,26351
FL,Pinellas County,959107,874645,709036,94154,3561,34167,852,32875
FL,Polk County,725046,631275,439034,105533,3884,13514,463,68847
FL,Putnam County,73321,68093,52345,11444,434,481,39,3350
FL,St. Johns County,273425,249317,220420,13363,726,9882,160,4766
FL,St. Lucie County,329226,288170,192202,66407,1398,5818,185,22160
FL,Santa Rosa County,188000,171424,151133,11035,1309,3928,392,3627
FL,Sarasota County,434006,400387,359053,16781,1320,8515,182,14536
FL,Seminole County,470856,401616,289597,53509,1623,25615,322,30950
FL,Sumter County,129752,124240,112058,8593,386,1256,41,1906
FL,Suwannee County,43474,40448,33024,5010,228,275,19,1892
FL,Taylor County,21796,20887,16047,4209,114,225,0,292
FL,Union County,16147,15528,11903,3233,50,35,0,307
FL,Volusia County,553543,498561,400163,57789,2085,10689,305,27530
FL,Wakulla County,33764,31795,26614,4250,165,203,19,544
FL,Walton County,75305,69567,61858,3339,539,923,46,2862
FL,Washington County,25318,23831,19811,3283,222,137,28,350
WI,Adams County,20654,19850,18734,603,198,85,10,220
WI,Ashland County,16027,15132,12791,112,2084,84,9,52
WI,Barron County,46711,44751,42567,819,472,346,5,542
WI,Bayfield County,16220,15380,13493,59,1696,36,2,94
WI,Brown County,268740,249347,212929,8404,7581,8518,122,11793
WI,Buffalo County,13317,12917,12651,43,41,23,12,147
WI,Burnett County,16526,15686,14756,65,721,53,10,81
WI,Calumet County,52442,50019,46499,444,252,1277,42,1505
WI,Chippewa County,66297,63668,60865,1075,361,975,19,373
WI,Clark County,34659,33564,31972,119,172,108,4,1189
WI,Columbia County,58490,56092,53739,905,320,381,11,736
WI,Crawford County,16113,15571,15107,269,52,72,1,70
WI,Dane County,561504,522530,435458,30473,2397,35758,241,18203
WI,Dodge County,89396,85306,79395,2766,438,517,11,2179
WI,Door County,30066,28673,27754,145,144,144,4,482
WI,Douglas County,44295,41677,39733,583,801,286,18,256
WI,Dunn County,45440,43713,41198,404,207,1458,13,433
WI,Eau Claire County,105710,100701,93277,1255,527,4401,83,1158
WI,Florence County,4558,4382,4312,9,30,8,8,15
WI,Fond du Lac County,104154,98995,91630,2416,506,1256,35,3152
WI,Forest County,9179,8715,7407,32,1228,17,11,20
WI,Grant County,51938,50488,48710,684,129,413,8,544
WI,Green County,37093,35512,34318,212,105,174,3,700
WI,Green Lake County,19018,18212,17505,117,68,103,12,407
WI,Iowa County,23709,22878,22326,114,39,180,12,207
WI,Iron County,6137,5968,5831,16,66,13,0,42
WI,Jackson County,21145,20283,18142,442,1378,77,0,244
WI,Jefferson County,84900,79955,75145,888,365,672,27,2858
WI,Juneau County,26718,25618,24299,560,381,148,1,229
WI,Kenosha County,169151,153055,128417,12082,730,2874,88,8864
WI,Kewaunee County,20563,19852,19149,60,89,68,2,484
WI,La Crosse County,120784,115505,106317,1994,508,5608,26,1052
WI,Lafayette County,16611,15966,15231,28,48,40,4,615
WI,Langlade County,19491,18697,18125,105,250,70,4,143
WI,Lincoln County,28415,27483,26909,158,120,118,2,176
WI,Manitowoc County,81359,77332,72034,1070,464,2253,15,1496
WI,Marathon County,138013,132127,119902,1192,648,8496,36,1853
WI,Marinette County,41872,40201,39100,201,255,187,8,450
WI,Marquette County,15592,15022,14688,46,68,51,5,164
WI,Menominee County,4255,4154,500,2,3643,2,3,4
WI,Milwaukee County,939489,852315,488198,245863,7507,46446,369,63932
WI,Monroe County,46274,43940,41293,649,585,365,63,985
WI,Oconto County,38965,37471,36432,92,510,117,4,316
WI,Oneida County,37845,36591,35468,213,473,205,18,214
WI,Outagamie County,190705,180666,164009,3053,3143,6618,112,3731
WI,Ozaukee County,91503,87338,82306,1524,241,2291,15,961
WI,Pepin County,7318,7060,6899,24,38,25,1,73
WI,Pierce County,42212,40380,38964,406,228,291,18,473
WI,Polk County,44977,43216,42075,182,390,206,7,356
WI,Portage County,70377,67421,62967,945,298,2263,16,932
WI,Price County,14054,13613,13236,33,87,69,124,64
WI,Racine County,197727,179867,142438,23303,1061,2316,59,10690
WI,Richland County,17304,16619,16157,96,54,96,0,216
WI,Rock County,163687,151884,133107,8311,878,2059,72,7457
WI,Rusk County,14188,13630,13371,45,73,53,5,83
WI,St. Croix County,93536,89294,86227,653,324,984,33,1073
WI,Sauk County,65763,62515,58602,622,863,398,18,2012
WI,Sawyer County,18074,17133,13920,101,2940,63,2,107
WI,Shawano County,40881,38918,34679,126,3455,165,6,487
WI,Sheboygan County,118034,111617,98204,2539,540,6913,21,3400
WI,Taylor County,19913,19321,18878,67,42,63,5,266
WI,Trempealeau County,30760,29320,26301,105,377,109,0,2428
WI,Vernon County,30714,29828,29315,127,49,96,10,231
WI,Vilas County,23047,22183,19701,58,2252,58,0,114
WI,Walworth County,106478,98638,90957,1223,479,1016,15,4948
WI,Washburn County,16623,15831,15442,34,193,62,11,89
WI,Washington County,136761,130967,125351,1753,371,1951,30,1511
WI,Waukesha County,406978,383930,353946,6852,1202,15698,130,6102
WI,Waupaca County,51812,49887,48284,211,308,265,6,813
WI,Waushara County,24520,23395,22048,397,140,99,14,697
WI,Winnebago County,171730,163049,148041,5099,1125,5601,53,3130
WI,Wood County,74207,71370,67814,579,620,1391,35,931
